MatNo,Plant,MatGroupName,FinancialYear,Month,month_index,actual,xgb_pred,wma_pred
MAT0007,Delhi Plant,AeroBreeze,2026-27,August,28,15,12.718364715576172,19.833333333333332
MAT0007,Pune Plant,AeroBreeze,2026-27,August,28,13,13.465124130249023,21.333333333333332
MAT0008,Delhi Plant,CoolAir,2026-27,August,28,122,270.5218505859375,328.1666666666667
MAT0009,Bengaluru Plant,Luminex,2026-27,August,28,314,322.8179016113281,310.0
MAT0009,Chennai Plant,Luminex,2026-27,August,28,326,324.3574523925781,335.3333333333333
MAT0010,Delhi Plant,BrightMax,2026-27,August,28,149,165.9500732421875,158.0
MAT0010,Pune Plant,BrightMax,2026-27,August,28,171,171.9320831298828,162.16666666666666
MAT0011,Chennai Plant,FlexiCore,2026-27,August,28,48,53.766021728515625,49.833333333333336
MAT0012,Coimbatore Plant,SafeLine,2026-27,August,28,27,25.290904998779297,27.833333333333332
MAT0012,Pune Plant,SafeLine,2026-27,August,28,29,25.390785217285156,29.666666666666668
MAT0013,Bengaluru Plant,DuraFix,2026-27,August,28,108,133.3041534423828,125.16666666666667
MAT0013,Delhi Plant,DuraFix,2026-27,August,28,109,117.86598205566406,119.0
MAT0014,Bengaluru Plant,SteelGrip,2026-27,August,28,14,15.236414909362793,12.166666666666666
MAT0014,Chennai Plant,SteelGrip,2026-27,August,28,150,135.45079040527344,141.33333333333334
MAT0014,Coimbatore Plant,SteelGrip,2026-27,August,28,67,64.05497741699219,68.66666666666667
MAT0014,Delhi Plant,SteelGrip,2026-27,August,28,25,24.935529708862305,23.0
MAT0014,Pune Plant,SteelGrip,2026-27,August,28,43,45.21561050415039,40.833333333333336
MAT0015,Pune Plant,StdGrade,2026-27,August,28,242,219.56031799316406,228.16666666666666
MAT0016,Chennai Plant,StdGrade,2026-27,August,28,72,67.79265594482422,71.16666666666667
MAT0016,Delhi Plant,StdGrade,2026-27,August,28,70,63.1404914855957,64.33333333333333
MAT0017,Bengaluru Plant,ReadyPack,2026-27,August,28,168,187.37237548828125,162.66666666666666
MAT0018,Bengaluru Plant,ClipFix,2026-27,August,28,544,536.1986694335938,553.1666666666666
MAT0018,Coimbatore Plant,ClipFix,2026-27,August,28,505,513.7806396484375,533.3333333333334
MAT0001,Chennai Plant,Nova,2026-27,September,29,138,140.45884704589844,138.5
MAT0001,Pune Plant,Nova,2026-27,September,29,131,144.63035583496094,141.5
MAT0002,Chennai Plant,Nova,2026-27,September,29,174,192.44679260253906,186.33333333333334
MAT0002,Delhi Plant,Nova,2026-27,September,29,187,191.86778259277344,191.0
MAT0003,Coimbatore Plant,Pearl,2026-27,September,29,151,200.36741638183594,175.66666666666666
MAT0004,Chennai Plant,Pearl,2026-27,September,29,75,78.39328002929688,88.16666666666667
MAT0004,Delhi Plant,Pearl,2026-27,September,29,83,80.42503356933594,95.0
MAT0004,Pune Plant,Pearl,2026-27,September,29,85,78.12159729003906,92.66666666666667
MAT0005,Bengaluru Plant,Sleek,2026-27,September,29,809,833.446533203125,751.0
MAT0005,Pune Plant,Sleek,2026-27,September,29,868,781.0736694335938,729.0
MAT0006,Chennai Plant,Sleek,2026-27,September,29,126,128.97799682617188,126.16666666666667
MAT0006,Coimbatore Plant,Sleek,2026-27,September,29,118,124.85730743408203,123.83333333333333
MAT0007,Bengaluru Plant,AeroBreeze,2026-27,September,29,13,13.401994705200195,16.166666666666668
MAT0007,Chennai Plant,AeroBreeze,2026-27,September,29,13,14.625282287597656,16.166666666666668
MAT0007,Delhi Plant,AeroBreeze,2026-27,September,29,14,14.423934936523438,16.166666666666668
MAT0007,Pune Plant,AeroBreeze,2026-27,September,29,15,12.286786079406738,16.166666666666668
MAT0008,Delhi Plant,CoolAir,2026-27,September,29,163,409.6109619140625,219.83333333333334
MAT0009,Bengaluru Plant,Luminex,2026-27,September,29,344,310.1028747558594,312.3333333333333
MAT0009,Chennai Plant,Luminex,2026-27,September,29,342,314.17047119140625,335.6666666666667
MAT0010,Delhi Plant,BrightMax,2026-27,September,29,172,154.14151000976562,151.5
MAT0010,Pune Plant,BrightMax,2026-27,September,29,173,175.3232421875,166.33333333333334
MAT0011,Chennai Plant,FlexiCore,2026-27,September,29,46,49.95627975463867,49.0
MAT0012,Coimbatore Plant,SafeLine,2026-27,September,29,29,25.607486724853516,27.5
MAT0012,Pune Plant,SafeLine,2026-27,September,29,31,28.263378143310547,29.333333333333332
MAT0013,Bengaluru Plant,DuraFix,2026-27,September,29,129,121.21694946289062,118.66666666666667
MAT0013,Delhi Plant,DuraFix,2026-27,September,29,113,117.26963806152344,115.5
MAT0014,Bengaluru Plant,SteelGrip,2026-27,September,29,12,15.934335708618164,13.0
MAT0014,Chennai Plant,SteelGrip,2026-27,September,29,158,139.91714477539062,145.33333333333334
MAT0014,Coimbatore Plant,SteelGrip,2026-27,September,29,73,61.8707275390625,68.5
MAT0014,Delhi Plant,SteelGrip,2026-27,September,29,29,25.094039916992188,23.833333333333332
MAT0014,Pune Plant,SteelGrip,2026-27,September,29,41,46.262977600097656,42.333333333333336
MAT0015,Pune Plant,StdGrade,2026-27,September,29,242,232.6786651611328,233.83333333333334
MAT0016,Chennai Plant,StdGrade,2026-27,September,29,67,72.64976501464844,71.33333333333333
MAT0016,Delhi Plant,StdGrade,2026-27,September,29,67,72.1349868774414,67.16666666666667
MAT0017,Bengaluru Plant,ReadyPack,2026-27,September,29,157,185.5978240966797,164.83333333333334
MAT0018,Bengaluru Plant,ClipFix,2026-27,September,29,497,561.4799194335938,550.6666666666666
MAT0018,Coimbatore Plant,ClipFix,2026-27,September,29,500,496.4406433105469,517.8333333333334
MAT0001,Chennai Plant,Nova,2026-27,October,30,138,144.9173583984375,138.0
MAT0001,Pune Plant,Nova,2026-27,October,30,126,140.845947265625,137.0
MAT0002,Chennai Plant,Nova,2026-27,October,30,179,185.2726287841797,179.66666666666666
MAT0002,Delhi Plant,Nova,2026-27,October,30,171,189.38743591308594,188.33333333333334
MAT0003,Coimbatore Plant,Pearl,2026-27,October,30,151,170.1517791748047,163.16666666666666
MAT0004,Chennai Plant,Pearl,2026-27,October,30,87,83.33468627929688,74.83333333333333
MAT0004,Delhi Plant,Pearl,2026-27,October,30,82,79.25389099121094,82.5
MAT0004,Pune Plant,Pearl,2026-27,October,30,78,82.04006958007812,81.83333333333333
MAT0005,Bengaluru Plant,Sleek,2026-27,October,30,383,398.05615234375,813.8333333333334
MAT0005,Pune Plant,Sleek,2026-27,October,30,447,380.4110107421875,826.8333333333334
MAT0006,Chennai Plant,Sleek,2026-27,October,30,253,194.0285186767578,127.33333333333333
MAT0006,Coimbatore Plant,Sleek,2026-27,October,30,219,197.2198944091797,122.0
MAT0007,Bengaluru Plant,AeroBreeze,2026-27,October,30,15,14.986149787902832,13.166666666666666
MAT0007,Chennai Plant,AeroBreeze,2026-27,October,30,13,14.895528793334961,13.666666666666666
MAT0007,Delhi Plant,AeroBreeze,2026-27,October,30,14,15.381086349487305,14.166666666666666
MAT0007,Pune Plant,AeroBreeze,2026-27,October,30,15,15.297933578491211,14.333333333333334
MAT0008,Delhi Plant,CoolAir,2026-27,October,30,227,491.3614807128906,187.16666666666666
MAT0009,Bengaluru Plant,Luminex,2026-27,October,30,645,668.3812255859375,327.1666666666667
MAT0009,Chennai Plant,Luminex,2026-27,October,30,680,649.022705078125,339.5
MAT0010,Delhi Plant,BrightMax,2026-27,October,30,152,175.6481475830078,161.33333333333334
MAT0010,Pune Plant,BrightMax,2026-27,October,30,164,168.91741943359375,171.16666666666666
MAT0011,Chennai Plant,FlexiCore,2026-27,October,30,43,48.11376953125,47.333333333333336
MAT0012,Coimbatore Plant,SafeLine,2026-27,October,30,30,28.333900451660156,28.333333333333332
MAT0012,Pune Plant,SafeLine,2026-27,October,30,31,35.64460754394531,30.166666666666668
MAT0013,Bengaluru Plant,DuraFix,2026-27,October,30,120,121.03962707519531,122.66666666666667
MAT0013,Delhi Plant,DuraFix,2026-27,October,30,93,118.90335845947266,115.5
MAT0014,Bengaluru Plant,SteelGrip,2026-27,October,30,14,15.096153259277344,12.666666666666666
MAT0014,Chennai Plant,SteelGrip,2026-27,October,30,145,156.4716796875,153.16666666666666
MAT0014,Coimbatore Plant,SteelGrip,2026-27,October,30,65,66.29023742675781,70.16666666666667
MAT0014,Delhi Plant,SteelGrip,2026-27,October,30,29,28.767528533935547,26.666666666666668
MAT0014,Pune Plant,SteelGrip,2026-27,October,30,35,39.48677062988281,42.166666666666664
MAT0015,Pune Plant,StdGrade,2026-27,October,30,228,244.89109802246094,239.33333333333334
MAT0016,Chennai Plant,StdGrade,2026-27,October,30,69,74.55186462402344,69.66666666666667
MAT0016,Delhi Plant,StdGrade,2026-27,October,30,68,72.70118713378906,67.5
MAT0017,Bengaluru Plant,ReadyPack,2026-27,October,30,149,175.9301300048828,160.33333333333334
MAT0018,Bengaluru Plant,ClipFix,2026-27,October,30,557,500.2509460449219,525.5
MAT0018,Coimbatore Plant,ClipFix,2026-27,October,30,532,514.4393310546875,505.0
MAT0001,Chennai Plant,Nova,2026-27,November,31,141,138.91635131835938,137.33333333333334
MAT0001,Pune Plant,Nova,2026-27,November,31,141,131.1376495361328,130.5
MAT0002,Chennai Plant,Nova,2026-27,November,31,185,175.61129760742188,179.66666666666666
MAT0002,Delhi Plant,Nova,2026-27,November,31,179,180.27696228027344,180.16666666666666
MAT0003,Coimbatore Plant,Pearl,2026-27,November,31,182,174.928466796875,156.0
MAT0004,Chennai Plant,Pearl,2026-27,November,31,88,78.22842407226562,80.83333333333333
MAT0004,Delhi Plant,Pearl,2026-27,November,31,88,77.54364776611328,82.66666666666667
MAT0004,Pune Plant,Pearl,2026-27,November,31,74,80.73741912841797,80.0
MAT0005,Bengaluru Plant,Sleek,2026-27,November,31,453,381.12664794921875,596.5
MAT0005,Pune Plant,Sleek,2026-27,November,31,384,410.5896301269531,640.8333333333334
MAT0006,Chennai Plant,Sleek,2026-27,November,31,227,224.68495178222656,189.66666666666666
MAT0006,Coimbatore Plant,Sleek,2026-27,November,31,235,220.9884796142578,169.66666666666666
MAT0007,Bengaluru Plant,AeroBreeze,2026-27,November,31,14,12.974701881408691,14.0
MAT0007,Chennai Plant,AeroBreeze,2026-27,November,31,15,12.090092658996582,13.166666666666666
MAT0007,Delhi Plant,AeroBreeze,2026-27,November,31,15,13.319628715515137,14.166666666666666
MAT0007,Pune Plant,AeroBreeze,2026-27,November,31,13,13.319628715515137,14.666666666666666
MAT0008,Delhi Plant,CoolAir,2026-27,November,31,147,460.5144348144531,188.16666666666666
MAT0009,Bengaluru Plant,Luminex,2026-27,November,31,615,678.4476318359375,489.5
MAT0009,Chennai Plant,Luminex,2026-27,November,31,697,670.7924194335938,508.3333333333333
MAT0010,Delhi Plant,BrightMax,2026-27,November,31,152,161.7808074951172,158.16666666666666
MAT0010,Pune Plant,BrightMax,2026-27,November,31,172,160.36361694335938,168.16666666666666
MAT0011,Chennai Plant,FlexiCore,2026-27,November,31,50,44.627227783203125,44.833333333333336
MAT0012,Coimbatore Plant,SafeLine,2026-27,November,31,29,26.42889976501465,29.166666666666668
MAT0012,Pune Plant,SafeLine,2026-27,November,31,28,32.889366149902344,30.666666666666668
MAT0013,Bengaluru Plant,DuraFix,2026-27,November,31,101,110.2622299194336,121.0
MAT0013,Delhi Plant,DuraFix,2026-27,November,31,116,109.11507415771484,102.33333333333333
MAT0014,Bengaluru Plant,SteelGrip,2026-27,November,31,15,15.338555335998535,13.333333333333334
MAT0014,Chennai Plant,SteelGrip,2026-27,November,31,144,148.06263732910156,150.16666666666666
MAT0014,Coimbatore Plant,SteelGrip,2026-27,November,31,62,61.008460998535156,68.0
MAT0014,Delhi Plant,SteelGrip,2026-27,November,31,29,27.93802261352539,28.333333333333332
MAT0014,Pune Plant,SteelGrip,2026-27,November,31,38,36.118343353271484,38.333333333333336
MAT0015,Pune Plant,StdGrade,2026-27,November,31,232,230.3113250732422,235.0
MAT0016,Chennai Plant,StdGrade,2026-27,November,31,68,70.94168090820312,68.83333333333333
MAT0016,Delhi Plant,StdGrade,2026-27,November,31,67,72.24381256103516,68.0
MAT0017,Bengaluru Plant,ReadyPack,2026-27,November,31,175,168.9041290283203,154.83333333333334
MAT0018,Bengaluru Plant,ClipFix,2026-27,November,31,485,549.61767578125,534.8333333333334
MAT0018,Coimbatore Plant,ClipFix,2026-27,November,31,580,560.5798950195312,516.8333333333334
MAT0001,Chennai Plant,Nova,2026-27,December,32,133,142.63934326171875,139.5
MAT0001,Pune Plant,Nova,2026-27,December,32,130,139.5338592529297,134.33333333333334
MAT0002,Chennai Plant,Nova,2026-27,December,32,196,179.3422393798828,181.16666666666666
MAT0002,Delhi Plant,Nova,2026-27,December,32,204,179.2372589111328,177.66666666666666
MAT0003,Coimbatore Plant,Pearl,2026-27,December,32,159,188.95416259765625,166.5
MAT0004,Chennai Plant,Pearl,2026-27,December,32,86,84.48570251464844,85.5
MAT0004,Delhi Plant,Pearl,2026-27,December,32,78,85.18428802490234,85.16666666666667
MAT0004,Pune Plant,Pearl,2026-27,December,32,80,77.9608154296875,77.16666666666667
MAT0005,Bengaluru Plant,Sleek,2026-27,December,32,461,403.8494873046875,489.0
MAT0005,Pune Plant,Sleek,2026-27,December,32,445,431.9194030761719,485.6666666666667
MAT0006,Chennai Plant,Sleek,2026-27,December,32,224,231.0180206298828,218.83333333333334
MAT0006,Coimbatore Plant,Sleek,2026-27,December,32,233,242.5625762939453,210.16666666666666
MAT0007,Bengaluru Plant,AeroBreeze,2026-27,December,32,15,13.354782104492188,14.166666666666666
MAT0007,Chennai Plant,AeroBreeze,2026-27,December,32,15,13.872876167297363,14.0
MAT0007,Delhi Plant,AeroBreeze,2026-27,December,32,14,13.55722713470459,14.5
MAT0007,Pune Plant,AeroBreeze,2026-27,December,32,14,13.397551536560059,14.0
MAT0008,Delhi Plant,CoolAir,2026-27,December,32,233,265.7230529785156,176.33333333333334
MAT0009,Bengaluru Plant,Luminex,2026-27,December,32,572,590.9146118164062,579.8333333333334
MAT0009,Chennai Plant,Luminex,2026-27,December,32,665,608.0538330078125,632.1666666666666
MAT0010,Delhi Plant,BrightMax,2026-27,December,32,154,158.16212463378906,155.33333333333334
MAT0010,Pune Plant,BrightMax,2026-27,December,32,153,165.47816467285156,169.5
MAT0011,Chennai Plant,FlexiCore,2026-27,December,32,44,51.33366394042969,47.0
MAT0012,Coimbatore Plant,SafeLine,2026-27,December,32,28,27.247291564941406,29.333333333333332
MAT0012,Pune Plant,SafeLine,2026-27,December,32,28,25.831058502197266,29.5
MAT0013,Bengaluru Plant,DuraFix,2026-27,December,32,135,98.44593811035156,112.0
MAT0013,Delhi Plant,DuraFix,2026-27,December,32,102,114.34565734863281,107.83333333333333
MAT0014,Bengaluru Plant,SteelGrip,2026-27,December,32,14,14.7718505859375,14.166666666666666
MAT0014,Chennai Plant,SteelGrip,2026-27,December,32,151,151.4593048095703,146.66666666666666
MAT0014,Coimbatore Plant,SteelGrip,2026-27,December,32,60,63.31196594238281,64.83333333333333
MAT0014,Delhi Plant,SteelGrip,2026-27,December,32,23,25.82831573486328,29.0
MAT0014,Pune Plant,SteelGrip,2026-27,December,32,41,37.93865966796875,37.5
MAT0015,Pune Plant,StdGrade,2026-27,December,32,224,222.94595336914062,232.33333333333334
MAT0016,Chennai Plant,StdGrade,2026-27,December,32,67,71.04103088378906,68.16666666666667
MAT0016,Delhi Plant,StdGrade,2026-27,December,32,69,68.75494384765625,67.33333333333333
MAT0017,Bengaluru Plant,ReadyPack,2026-27,December,32,164,177.28298950195312,163.33333333333334
MAT0018,Bengaluru Plant,ClipFix,2026-27,December,32,518,549.9881591796875,511.0
MAT0018,Coimbatore Plant,ClipFix,2026-27,December,32,507,521.5720825195312,550.6666666666666
MAT0001,Chennai Plant,Nova,2026-27,January,33,132,131.51373291015625,136.5
MAT0001,Pune Plant,Nova,2026-27,January,33,135,140.18861389160156,133.0
MAT0002,Chennai Plant,Nova,2026-27,January,33,169,191.84335327148438,189.5
MAT0002,Delhi Plant,Nova,2026-27,January,33,202,193.6682586669922,190.16666666666666
MAT0003,Coimbatore Plant,Pearl,2026-27,January,33,182,167.56851196289062,165.33333333333334
MAT0004,Chennai Plant,Pearl,2026-27,January,33,78,85.03759765625,86.83333333333333
MAT0004,Delhi Plant,Pearl,2026-27,January,33,78,83.69197082519531,82.0
MAT0004,Pune Plant,Pearl,2026-27,January,33,86,85.87660217285156,77.66666666666667
MAT0005,Bengaluru Plant,Sleek,2026-27,January,33,454,413.0303039550781,445.3333333333333
MAT0005,Pune Plant,Sleek,2026-27,January,33,462,405.9762878417969,425.0
MAT0006,Chennai Plant,Sleek,2026-27,January,33,112,156.67620849609375,229.83333333333334
MAT0006,Coimbatore Plant,Sleek,2026-27,January,33,124,162.36740112304688,231.33333333333334
MAT0007,Bengaluru Plant,AeroBreeze,2026-27,January,33,14,15.756997108459473,14.666666666666666
MAT0007,Chennai Plant,AeroBreeze,2026-27,January,33,15,16.473997116088867,14.666666666666666
MAT0007,Delhi Plant,AeroBreeze,2026-27,January,33,13,16.365182876586914,14.333333333333334
MAT0007,Pune Plant,AeroBreeze,2026-27,January,33,14,16.686452865600586,13.833333333333334
MAT0008,Delhi Plant,CoolAir,2026-27,January,33,260,271.32110595703125,203.33333333333334
MAT0009,Bengaluru Plant,Luminex,2026-27,January,33,327,307.0013732910156,598.5
MAT0009,Chennai Plant,Luminex,2026-27,January,33,337,293.7755432128906,678.1666666666666
MAT0010,Delhi Plant,BrightMax,2026-27,January,33,148,158.7081756591797,153.0
MAT0010,Pune Plant,BrightMax,2026-27,January,33,152,157.40280151367188,161.16666666666666
MAT0011,Chennai Plant,FlexiCore,2026-27,January,33,44,47.31727981567383,45.833333333333336
MAT0012,Coimbatore Plant,SafeLine,2026-27,January,33,31,26.40873908996582,28.666666666666668
MAT0012,Pune Plant,SafeLine,2026-27,January,33,31,27.659103393554688,28.5
MAT0013,Bengaluru Plant,DuraFix,2026-27,January,33,111,124.47354125976562,121.16666666666667
MAT0013,Delhi Plant,DuraFix,2026-27,January,33,130,119.86811828613281,105.16666666666667
MAT0014,Bengaluru Plant,SteelGrip,2026-27,January,33,12,16.076671600341797,14.333333333333334
MAT0014,Chennai Plant,SteelGrip,2026-27,January,33,155,154.52676391601562,147.66666666666666
MAT0014,Coimbatore Plant,SteelGrip,2026-27,January,33,56,65.25758361816406,61.5
MAT0014,Delhi Plant,SteelGrip,2026-27,January,33,27,25.476722717285156,26.0
MAT0014,Pune Plant,SteelGrip,2026-27,January,33,42,39.52241897583008,39.0
MAT0015,Pune Plant,StdGrade,2026-27,January,33,233,221.36192321777344,227.33333333333334
MAT0016,Chennai Plant,StdGrade,2026-27,January,33,130,127.77759552001953,67.66666666666667
MAT0016,Delhi Plant,StdGrade,2026-27,January,33,143,126.65026092529297,68.16666666666667
MAT0017,Bengaluru Plant,ReadyPack,2026-27,January,33,151,178.1516876220703,165.16666666666666
MAT0018,Bengaluru Plant,ClipFix,2026-27,January,33,555,511.4107666015625,513.5
MAT0018,Coimbatore Plant,ClipFix,2026-27,January,33,505,527.374755859375,535.5
MAT0001,Chennai Plant,Nova,2026-27,February,34,143,135.7515411376953,133.83333333333334
MAT0001,Pune Plant,Nova,2026-27,February,34,135,132.17791748046875,134.33333333333334
MAT0002,Chennai Plant,Nova,2026-27,February,34,181,174.9342041015625,180.66666666666666
MAT0002,Delhi Plant,Nova,2026-27,February,34,191,189.74232482910156,198.83333333333334
MAT0003,Coimbatore Plant,Pearl,2026-27,February,34,156,195.58482360839844,174.33333333333334
MAT0004,Chennai Plant,Pearl,2026-27,February,34,79,77.1866683959961,82.33333333333333
MAT0004,Delhi Plant,Pearl,2026-27,February,34,83,76.95037841796875,79.66666666666667
MAT0004,Pune Plant,Pearl,2026-27,February,34,75,77.24034881591797,82.0
MAT0005,Bengaluru Plant,Sleek,2026-27,February,34,388,440.8422546386719,456.1666666666667
MAT0005,Pune Plant,Sleek,2026-27,February,34,382,444.24090576171875,443.3333333333333
MAT0006,Chennai Plant,Sleek,2026-27,February,34,123,115.61616516113281,168.5
MAT0006,Coimbatore Plant,Sleek,2026-27,February,34,133,141.24563598632812,178.83333333333334
MAT0007,Bengaluru Plant,AeroBreeze,2026-27,February,34,15,14.377911567687988,14.333333333333334
MAT0007,Chennai Plant,AeroBreeze,2026-27,February,34,15,14.570402145385742,15.0
MAT0007,Delhi Plant,AeroBreeze,2026-27,February,34,13,14.476860046386719,13.666666666666666
MAT0007,Pune Plant,AeroBreeze,2026-27,February,34,14,14.459563255310059,13.833333333333334
MAT0008,Delhi Plant,CoolAir,2026-27,February,34,509,253.2506561279297,232.16666666666666
MAT0009,Bengaluru Plant,Luminex,2026-27,February,34,344,320.743408203125,456.6666666666667
MAT0009,Chennai Plant,Luminex,2026-27,February,34,316,321.99029541015625,506.3333333333333
MAT0010,Delhi Plant,BrightMax,2026-27,February,34,160,160.39617919921875,150.66666666666666
MAT0010,Pune Plant,BrightMax,2026-27,February,34,158,154.3142547607422,155.66666666666666
MAT0011,Chennai Plant,FlexiCore,2026-27,February,34,46,46.009273529052734,45.0
MAT0012,Coimbatore Plant,SafeLine,2026-27,February,34,30,33.32451629638672,29.666666666666668
MAT0012,Pune Plant,SafeLine,2026-27,February,34,26,32.755638122558594,29.5
MAT0013,Bengaluru Plant,DuraFix,2026-27,February,34,126,118.88731384277344,117.33333333333333
MAT0013,Delhi Plant,DuraFix,2026-27,February,34,132,127.56001281738281,118.33333333333333
MAT0014,Bengaluru Plant,SteelGrip,2026-27,February,34,12,14.752997398376465,13.166666666666666
MAT0014,Chennai Plant,SteelGrip,2026-27,February,34,154,150.21644592285156,151.83333333333334
MAT0014,Coimbatore Plant,SteelGrip,2026-27,February,34,75,64.09432220458984,58.333333333333336
MAT0014,Delhi Plant,SteelGrip,2026-27,February,34,26,25.42568588256836,26.0
MAT0014,Pune Plant,SteelGrip,2026-27,February,34,42,42.78201675415039,41.0
MAT0015,Pune Plant,StdGrade,2026-27,February,34,225,227.0382843017578,229.83333333333334
MAT0016,Chennai Plant,StdGrade,2026-27,February,34,148,136.99136352539062,98.66666666666667
MAT0016,Delhi Plant,StdGrade,2026-27,February,34,125,139.11239624023438,105.66666666666667
MAT0017,Bengaluru Plant,ReadyPack,2026-27,February,34,176,179.65965270996094,159.33333333333334
MAT0018,Bengaluru Plant,ClipFix,2026-27,February,34,535,522.4710693359375,531.0
MAT0018,Coimbatore Plant,ClipFix,2026-27,February,34,542,502.6312255859375,518.1666666666666
MAT0001,Chennai Plant,Nova,2026-27,March,35,124,139.07810974121094,137.66666666666666
MAT0001,Pune Plant,Nova,2026-27,March,35,135,132.7794189453125,134.16666666666666
MAT0002,Chennai Plant,Nova,2026-27,March,35,173,181.44061279296875,179.5
MAT0002,Delhi Plant,Nova,2026-27,March,35,176,187.87896728515625,196.83333333333334
MAT0003,Coimbatore Plant,Pearl,2026-27,March,35,164,171.45416259765625,165.16666666666666
MAT0004,Chennai Plant,Pearl,2026-27,March,35,88,78.12631225585938,79.83333333333333
MAT0004,Delhi Plant,Pearl,2026-27,March,35,77,78.39108276367188,80.5
MAT0004,Pune Plant,Pearl,2026-27,March,35,86,78.24440002441406,79.5
MAT0005,Bengaluru Plant,Sleek,2026-27,March,35,440,407.1775817871094,422.1666666666667
MAT0005,Pune Plant,Sleek,2026-27,March,35,433,404.5677795410156,419.1666666666667
MAT0006,Chennai Plant,Sleek,2026-27,March,35,117,124.33828735351562,136.16666666666666
MAT0006,Coimbatore Plant,Sleek,2026-27,March,35,123,124.33655548095703,146.66666666666666
MAT0007,Bengaluru Plant,AeroBreeze,2026-27,March,35,14,13.804850578308105,14.666666666666666
MAT0007,Chennai Plant,AeroBreeze,2026-27,March,35,13,14.34799575805664,15.0
MAT0007,Delhi Plant,AeroBreeze,2026-27,March,35,13,13.387123107910156,13.166666666666666
MAT0007,Pune Plant,AeroBreeze,2026-27,March,35,13,13.407649993896484,14.0
MAT0008,Delhi Plant,CoolAir,2026-27,March,35,167,296.2885437011719,380.0
MAT0009,Bengaluru Plant,Luminex,2026-27,March,35,336,326.55072021484375,376.3333333333333
MAT0009,Chennai Plant,Luminex,2026-27,March,35,342,319.7973327636719,381.1666666666667
MAT0010,Delhi Plant,BrightMax,2026-27,March,35,178,159.51605224609375,155.0
MAT0010,Pune Plant,BrightMax,2026-27,March,35,155,148.34901428222656,155.16666666666666
MAT0011,Chennai Plant,FlexiCore,2026-27,March,35,49,44.88142395019531,45.0
MAT0012,Coimbatore Plant,SafeLine,2026-27,March,35,30,27.926115036010742,30.0
MAT0012,Pune Plant,SafeLine,2026-27,March,35,32,24.325910568237305,28.0
MAT0013,Bengaluru Plant,DuraFix,2026-27,March,35,132,123.177734375,122.5
MAT0013,Delhi Plant,DuraFix,2026-27,March,35,109,113.13104248046875,126.33333333333333
MAT0014,Bengaluru Plant,SteelGrip,2026-27,March,35,13,14.142132759094238,12.333333333333334
MAT0014,Chennai Plant,SteelGrip,2026-27,March,35,143,147.16845703125,153.83333333333334
MAT0014,Coimbatore Plant,SteelGrip,2026-27,March,35,69,63.867652893066406,66.16666666666667
MAT0014,Delhi Plant,SteelGrip,2026-27,March,35,25,25.718507766723633,25.833333333333332
MAT0014,Pune Plant,SteelGrip,2026-27,March,35,42,42.01072311401367,41.833333333333336
MAT0015,Pune Plant,StdGrade,2026-27,March,35,224,228.1051025390625,227.5
MAT0016,Chennai Plant,StdGrade,2026-27,March,35,124,124.8416748046875,128.5
MAT0016,Delhi Plant,StdGrade,2026-27,March,35,132,121.68065643310547,121.66666666666667
MAT0017,Bengaluru Plant,ReadyPack,2026-27,March,35,159,184.96612548828125,165.66666666666666
MAT0018,Bengaluru Plant,ClipFix,2026-27,March,35,580,480.8907470703125,538.8333333333334
MAT0018,Coimbatore Plant,ClipFix,2026-27,March,35,500,494.9049072265625,523.8333333333334
